ID,VIOLATION LAST MODIFIED DATE,VIOLATION DATE,VIOLATION CODE,VIOLATION STATUS,VIOLATION STATUS DATE,VIOLATION DESCRIPTION,VIOLATION LOCATION,VIOLATION INSPECTOR COMMENTS,VIOLATION ORDINANCE,INSPECTOR ID,INSPECTION NUMBER,INSPECTION STATUS,INSPECTION WAIVED,INSPECTION CATEGORY,DEPARTMENT BUREAU,ADDRESS,STREET NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,PROPERTY GROUP,SSA,LATITUDE,LONGITUDE,LOCATION,YEAR,MONTH,DAY
6733642,01/14/2022,01/14/2022,CN197087,OPEN,,CARB MONOX DETECT IN RESID,OTHER   :    :OTHER,THIS HOUSE HAS NO CARBON MONOXIDE DETECTOR AND THE TENANTS ARE USING THEIR GAS STOVE AS THE PRIMARY HEAT SOURCE. DANGEROUS AND HAZARDOUS.,"Install carbon monoxide detector within 40 feet of every sleeping room in residential structure. (13-64-190, 13-64-210) A carbon monoxide detector is needed whenever there is a heating appliance on the premises that burns fossil fuel such as gas, oil, or coal, or air that is circulated through a heat exchanger. Install according to manufacturer instructions. A hard wired model requires an electrical wiring permit. In a single family residence, be sure the detector is on or below the lowest floor with a place to sleep. In a multiple dwelling residence heated by a boiler, install a detector in the same room as the boiler. Otherwise, each apartment follows single family guidelines. The owner is responsible for installation and written instructions, the tenant for testing, maintenance, and batteries.",BL00685,13646189,FAILED,N,COMPLAINT,CONSERVATION,8340 S PAXTON AVE,8340,S,PAXTON,AVE,450081,,41.743177444,-87.571116336,"(41.743177444276284, -87.57111633575445)",2022,01,14
6733617,01/19/2022,01/04/2022,PL154027,OPEN,,SUPPLY HOT WTR MIN TEMP 120DEG,,THE WATER HEATER IN THE REAR BUILDING WAS NOT WORKING AT THE TIME OF INSPECTION.,Supply adequate hot water with minimum temperature of 120 degrees F. (13-196-430),381406,13646171,FAILED,N,COMPLAINT,PLUMBING,1150 W NEWPORT AVE,1150,W,NEWPORT,AVE,128242,,41.944519078,-87.65867946,"(41.94451907769008, -87.65867946034606)",2022,01,04
6733704,01/19/2022,01/10/2022,PL236070,OPEN,,OPEN,,PROVIDE PROPER BATHROOM FLOOR - (18-29-403.1),,290668,13646205,FAILED,N,COMPLAINT,PLUMBING,7407 W BELMONT AVE,7407,W,BELMONT,AVE,126991,,41.937870232,-87.811945501,"(41.93787023192074, -87.81194550097396)",2022,01,10
6733911,01/14/2022,01/14/2022,CN197087,OPEN,,CARB MONOX DETECT IN RESID,OTHER   :    :OTHER,THIS HOUSE HAS NO WORKING CARBON MONOXIDE DETECTOR. DANGEROUS AND HAZARDOUS.,"Install carbon monoxide detector within 40 feet of every sleeping room in residential structure. (13-64-190, 13-64-210) A carbon monoxide detector is needed whenever there is a heating appliance on the premises that burns fossil fuel such as gas, oil, or coal, or air that is circulated through a heat exchanger. Install according to manufacturer instructions. A hard wired model requires an electrical wiring permit. In a single family residence, be sure the detector is on or below the lowest floor with a place to sleep. In a multiple dwelling residence heated by a boiler, install a detector in the same room as the boiler. Otherwise, each apartment follows single family guidelines. The owner is responsible for installation and written instructions, the tenant for testing, maintenance, and batteries.",BL00685,13646285,FAILED,N,COMPLAINT,CONSERVATION,5010 S CARPENTER ST,5010,S,CARPENTER,ST,320269,,41.802945372,-87.65159917,"(41.80294537180868, -87.65159917044608)",2022,01,14
6733881,01/14/2022,01/14/2022,CN104045,OPEN,,"WINDOW OPEN EASILY, STAY OPEN",OTHER   :    :OTHER,OWNER OCCUPIED TOWNHOUSE. THE 1 LEVEL PRE-CAST CONCRETE STAIRS / LANDING HAS SETTLED DUE TO POOR FOUNDATION SUBSTRATE. A LARGE FRACTURE HAS DEVELOPED THROUGH THE CENTER. THERE IS A BANISTER SECTION MISSING. THE OWNER IS ABLE TO USE THIS STAIR SYSTEM FOR EGRESS. NO PERMIT REQUIRED FOR REPAIRS.,"Failed to maintain windows, other than a fixed window, so they are easily opened and can be held in position by window hardware.  (13-196-550(c))",BL00685,13646281,FAILED,N,COMPLAINT,CONSERVATION,1805 S KILDARE AVE,1805,S,KILDARE,AVE,274882,,41.856727208,-87.732421472,"(41.85672720849877, -87.73242147218632)",2022,01,14
6733906,01/14/2022,01/14/2022,CN046013,OPEN,,UNAPPROVED HEATING DEVICE,OTHER   :    :OTHER,THE TENANTS ARE USING THEIR GAS STOVE AS THE PRIMARY SOURCE OF HEAT WITH NO CARBON MONOXIDE DETECTOR. DANGEROUS AND HAZARDOUS.,Stop using cooking or water heating device as heating device. (13-196-400),BL00685,13646285,FAILED,N,COMPLAINT,CONSERVATION,5010 S CARPENTER ST,5010,S,CARPENTER,ST,320269,,41.802945372,-87.65159917,"(41.80294537180868, -87.65159917044608)",2022,01,14
6733643,01/14/2022,01/14/2022,CN046013,OPEN,,UNAPPROVED HEATING DEVICE,OTHER   :    :OTHER,THE TENANTS ARE USING THEIR GAS STOVE AS THE PRIMARY SOURCE OF HEAT. DANGEROUS AND HAZARDOUS.,Stop using cooking or water heating device as heating device. (13-196-400),BL00685,13646189,FAILED,N,COMPLAINT,CONSERVATION,8340 S PAXTON AVE,8340,S,PAXTON,AVE,450081,,41.743177444,-87.571116336,"(41.743177444276284, -87.57111633575445)",2022,01,14
6733910,01/14/2022,01/14/2022,CN197019,OPEN,,INSTALL SMOKE DETECTORS,OTHER   :    :OTHER,THIS HOUSE HAS NO WORKING SMOKE DETECTORS. DANGEROUS AND HAZARDOUS.,"Install and maintain approved smoke detectors. (13-196-100 thru 13-196-160) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.",BL00685,13646285,FAILED,N,COMPLAINT,CONSERVATION,5010 S CARPENTER ST,5010,S,CARPENTER,ST,320269,,41.802945372,-87.65159917,"(41.80294537180868, -87.65159917044608)",2022,01,14
6733705,01/19/2022,01/10/2022,PL154027,OPEN,,SUPPLY HOT WTR MIN TEMP 120DEG,,SR21-02139893,Supply adequate hot water with minimum temperature of 120 degrees F. (13-196-430),290668,13646205,FAILED,N,COMPLAINT,PLUMBING,7407 W BELMONT AVE,7407,W,BELMONT,AVE,126991,,41.937870232,-87.811945501,"(41.93787023192074, -87.81194550097396)",2022,01,10
6733788,01/19/2022,01/13/2022,NC2011,OPEN,,PLANS & PERMITS REQ - CONTRCTR,,BUILT NEW ROOMS IN THE BASEMENT REPLACED FIRST & SECOND DRYWALL,"Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)",BL00258,13646248,FAILED,N,COMPLAINT,NEW CONSTRUCTION,1826 S SPRINGFIELD AVE,1826,S,SPRINGFIELD,AVE,274198,,41.85624064,-87.72253057,"(41.8562406396294, -87.72253057025262)",2022,01,13
6733803,01/19/2022,01/12/2022,NC2022,OPEN,,BLANK-TEXT MUST CITE CODE SECT,,STOP WORK UNTIL A PERMIT IS OBTAINED SECTION 14A-4-411,Violation:,BL00258,13646253,FAILED,N,COMPLAINT,NEW CONSTRUCTION,7811 S CALUMET AVE,7811,S,CALUMET,AVE,416284,51.0,41.752540514,-87.616424831,"(41.752540513920565, -87.61642483144776)",2022,01,12
6733644,01/14/2022,01/14/2022,CN132016,OPEN,,HEAT UNIT ADEQUATELY,OTHER   :    :OTHER,THE AIR TEMPERATURE IN THIS HOUSE ON 1/14/2022 @3:18 PM WAS 43 DEGREES.,Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),BL00685,13646189,FAILED,N,COMPLAINT,CONSERVATION,8340 S PAXTON AVE,8340,S,PAXTON,AVE,450081,,41.743177444,-87.571116336,"(41.743177444276284, -87.57111633575445)",2022,01,14
6733810,01/19/2022,01/12/2022,NC2022,OPEN,,BLANK-TEXT MUST CITE CODE SECT,,STOP WORK UNTIL PERMIT IS OBTAINED SECTION 14A-4-411,Violation:,BL00258,13646258,FAILED,N,COMPLAINT,NEW CONSTRUCTION,8742 S NORMAL AVE,8742,S,NORMAL,AVE,467679,,41.734654733,-87.636426784,"(41.734654733329066, -87.63642678400237)",2022,01,12
6733909,01/14/2022,01/14/2022,CN132046,OPEN,,SAFE WORKING CONDITIONS,OTHER   :    :OTHER,THE FURNACE HAS BEEN INOPERABLE FOR NUMEROUS MONTHS.,"Provide and maintain every facility, piece of equipment, or utility in safe and sound working condition. (13-196-400, 13-196-440)",BL00685,13646285,FAILED,N,COMPLAINT,CONSERVATION,5010 S CARPENTER ST,5010,S,CARPENTER,ST,320269,,41.802945372,-87.65159917,"(41.80294537180868, -87.65159917044608)",2022,01,14
6736803,01/25/2022,01/11/2022,EL1886,OPEN,,,,PROVIDE 1 METER AND PANEL FOR EACH DWELLING UNIT AND 1 PUBLIC AREA METER AND PANEL FOR ALL COMMON AREAS AND LOADS. EACH DWELLING UNIT SHALL BE FED BY PROPER PANEL ONLY. A PERMIT IS REQUIRED TO CORRECT ALL CITED ITEMS IN THIS COMPLAINT,,553199,13648463,FAILED,N,COMPLAINT,ELECTRICAL,2737 N SAYRE AVE,2737,N,SAYRE,AVE,110630,,41.930110467,-87.800808005,"(41.93011046688229, -87.8008080050023)",2022,01,11
6734375,07/06/2023,01/14/2022,CN015012,OPEN,,NO KEY TO USE EXIT DOOR,OTHER   :    :OTHER,1ST FLOOR DOOR INSTALLED AT KITCHEN LEADING TO DINING ROOM - DOUBLE KEY LOCK INSTALLED.,"Failed to equip exit door with door lock hardware which allows door to open without key or special knowledge from side of egress.  (13-160-260(a), 15-4-370)",BL00875,14115945,FAILED,N,COMPLAINT,CONSERVATION,2455 W PERSHING RD,2455,W,PERSHING,RD,305851,,41.822822603,-87.687137954,"(41.8228226032633, -87.6871379539602)",2022,01,14
6736838,01/12/2022,01/12/2022,CN076034,OPEN,,REPAIR GUTTER,EXTERIOR:W   :,ALL ELEVATIONS/GUTTERS - PAINT PEELING,"Failed to maintain roof gutters in good repair and working condition.  (13-196-590, 13-196-630(b), 13-196-641, 18-29-1101, 18-29-1105, 18-29-1106)",BL01000,13648495,FAILED,N,COMPLAINT,CONSERVATION,5531 S ADA ST,5531,S,ADA,ST,347856,,41.792784335,-87.658335259,"(41.79278433523314, -87.65833525900894)",2022,01,12
6736839,01/12/2022,01/12/2022,CN067024,OPEN,,REPAIR EAVES,EXTERIOR:W   :,EAVES - ROTTING; PAINT PEELING,"Failed to maintain roof eaves in good repair and free from cracks and defects which may admit rain.  (13-196-530, 13-196-530(c), and 13-196-641)",BL01000,13648495,FAILED,N,COMPLAINT,CONSERVATION,5531 S ADA ST,5531,S,ADA,ST,347856,,41.792784335,-87.658335259,"(41.79278433523314, -87.65833525900894)",2022,01,12
6736847,01/12/2022,01/12/2022,CN015062,OPEN,,OBSTRUCTIONS IN EXIT WAY,EXTERIOR:W   :,ENLOSED REAR PORCH - DISCARDED MATERIALS AND APPLIANCES AT 1ST FLOOR LANDING OBSTRUCTING PASSAGEWAY AND EXITS,"Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)",BL01000,13648495,FAILED,N,COMPLAINT,CONSERVATION,5531 S ADA ST,5531,S,ADA,ST,347856,,41.792784335,-87.658335259,"(41.79278433523314, -87.65833525900894)",2022,01,12
6736848,01/12/2022,01/12/2022,CN105015,OPEN,,"REPAIR DOOR, INT.",INTERIOR:001 :,"1ST, 2ND FLOOR - INTERIOR DOORS - BROKEN; HOLES IN DOORS THROUGHOUT",Repair or replace defective door. (13-196-550),BL01000,13648495,FAILED,N,COMPLAINT,CONSERVATION,5531 S ADA ST,5531,S,ADA,ST,347856,,41.792784335,-87.658335259,"(41.79278433523314, -87.65833525900894)",2022,01,12
6726392,01/20/2022,01/03/2022,VT1010,COMPLIED,01/20/2022,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",62127,13640247,PASSED,N,PERMIT,VENTILATION,1950 W POLK ST,1950,W,POLK,ST,668752,,41.87159625,-87.675821483,"(41.87159625040296, -87.67582148292422)",2022,01,03
6728837,01/20/2022,01/07/2022,EV1110,COMPLIED,01/19/2022,MAINTAIN OR REPAIR ELECT ELEVA,,REPLACE BUFFER CHANNEL IN PIT,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541344,13642410,FAILED,N,PERMIT,ELEVATOR,824 W SUPERIOR ST,824,W,SUPERIOR,ST,2140,29.0,41.895646504,-87.648854333,"(41.895646504075636, -87.64885433278305)",2022,01,07
6728843,01/20/2022,01/07/2022,EV1110,COMPLIED,01/19/2022,MAINTAIN OR REPAIR ELECT ELEVA,,STENCIL ALL EQUIPMENT/MACHINE ROOM/PIT/CAR.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541344,13642410,FAILED,N,PERMIT,ELEVATOR,824 W SUPERIOR ST,824,W,SUPERIOR,ST,2140,29.0,41.895646504,-87.648854333,"(41.895646504075636, -87.64885433278305)",2022,01,07
6728846,01/20/2022,01/07/2022,EV1110,COMPLIED,01/19/2022,MAINTAIN OR REPAIR ELECT ELEVA,,REPLACE ALL HOISTWAY DOOR  ESCUTCHEONS,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541344,13642410,FAILED,N,PERMIT,ELEVATOR,824 W SUPERIOR ST,824,W,SUPERIOR,ST,2140,29.0,41.895646504,-87.648854333,"(41.895646504075636, -87.64885433278305)",2022,01,07
6728849,01/20/2022,01/07/2022,EV1110,COMPLIED,01/19/2022,MAINTAIN OR REPAIR ELECT ELEVA,,MACHINE KICK PLATE/GUARD,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541344,13642410,FAILED,N,PERMIT,ELEVATOR,824 W SUPERIOR ST,824,W,SUPERIOR,ST,2140,29.0,41.895646504,-87.648854333,"(41.895646504075636, -87.64885433278305)",2022,01,07
6733121,01/20/2022,01/14/2022,PL151137,COMPLIED,01/19/2022,OPEN,,,,400200,13645875,PASSED,N,PERMIT,PLUMBING,8919 S WALLACE ST,8919,S,WALLACE,ST,467475,,41.731986077,-87.638492094,"(41.731986077384335, -87.63849209370473)",2022,01,14
6734300,01/20/2022,01/12/2022,EL0088,OPEN,,REMOVE**************,,"PROJECTING SIGN`S SHALL NOT EXTEND INTO PUBLIC WAY A GREATER DISTANCE THAN WITHIN 18"" OF THE CURB LINE 13-20-650",Remove,512945,13646676,FAILED,N,COMPLAINT,SIGNS,6008 W IRVING PARK RD,6008,W,IRVING PARK,RD,10668,,41.953153979,-87.777177892,"(41.95315397886522, -87.77717789155297)",2022,01,12
6734568,01/20/2022,01/03/2022,NC2011,OPEN,,PLANS & PERMITS REQ - CONTRCTR,,INTERIOR ALTERATIONS BASEMENT 1ST FLOOR 2ND FLOOR AREA'S REMOVED ALL INTERIOR NON LOAD AND LOAD BEARING WALLS,"Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)",BL00740,13646801,FAILED,N,COMPLAINT,NEW CONSTRUCTION,2702 N TROY ST,2702,N,TROY,ST,102514,,41.930354257,-87.706298442,"(41.93035425682426, -87.70629844211503)",2022,01,03
6734413,01/20/2022,01/13/2022,ES1801,OPEN,,NO PERMIT PROJECTING SIGN,,"(1) PROJECTING PUBLIC WAY 2FT X 15FT SIGN READS:"" BRICKS""","Owned, maintained, erected, installed, altered, repaired, enlarged, or rehung projecting sign, sign board, structure or attachment without a valid permit in violation of section 13-20-520 & 13-20-550, or commenced or caused such work to occur.",512945,13646725,FAILED,N,COMPLAINT,SIGNS,4422 W MADISON ST,4422,W,MADISON,ST,32510,,41.880709192,-87.736437176,"(41.880709192327906, -87.73643717633821)",2022,01,13
6734624,01/20/2022,01/03/2022,NC2022,OPEN,,BLANK-TEXT MUST CITE CODE SECT,,STOP ALL WORK ON PREMISES UNTIL PERMIT IS OBTAINED 14A-3-306-1 14A-4-411-1,Violation:,207401,13646821,FAILED,N,COMPLAINT,NEW CONSTRUCTION,6221 S ST LAWRENCE AVE,6221,S,ST LAWRENCE,AVE,190941,,41.781491949,-87.610682132,"(41.78149194855547, -87.61068213246884)",2022,01,03
6734306,01/20/2022,01/12/2022,EL0087,OPEN,,REPAIR****************,,REPAIR DAMAGED SOUTHEAST CORNER OF MARQUEE SIGN (DANGEROUS & HAZARDOUS) 13.20.530,Repair,512945,13646676,FAILED,N,COMPLAINT,SIGNS,6008 W IRVING PARK RD,6008,W,IRVING PARK,RD,10668,,41.953153979,-87.777177892,"(41.95315397886522, -87.77717789155297)",2022,01,12
6734307,01/20/2022,01/12/2022,EL0086,OPEN,,,,PROVIDE STRUCTURAL ENGINEERS REPORT FOR MARQUEE SIGN 18.27.600.28,,512945,13646676,FAILED,N,COMPLAINT,SIGNS,6008 W IRVING PARK RD,6008,W,IRVING PARK,RD,10668,,41.953153979,-87.777177892,"(41.95315397886522, -87.77717789155297)",2022,01,12
6734564,01/20/2022,01/03/2022,NC2061,OPEN,,WORK CONTRARY TO PERMIT,,PERMIT #100937673 I.D. 8-30-21 IS NOW REVOKED FOR WORKING CONTRARY ON ISSUED PERMIT,"Stop and remove work contrary to permit. (13-32-120, 13-32-290)",BL00740,13646801,FAILED,N,COMPLAINT,NEW CONSTRUCTION,2702 N TROY ST,2702,N,TROY,ST,102514,,41.930354257,-87.706298442,"(41.93035425682426, -87.70629844211503)",2022,01,03
6734309,01/20/2022,01/12/2022,EL0090,OPEN,,REMOVE AND REPLACE*****,,THOROUGHLY REPAIR & OVERHAUL DANGEROUS & HAZARDOUS SIGN 13.20.530,Remove and replace,512945,13646676,FAILED,N,COMPLAINT,SIGNS,6008 W IRVING PARK RD,6008,W,IRVING PARK,RD,10668,,41.953153979,-87.777177892,"(41.95315397886522, -87.77717789155297)",2022,01,12
6734298,01/20/2022,01/11/2022,RF301051,COMPLIED,01/20/2022,ARRANGE FOR RE-INSPECTION,ROOF,"PAINT GAS , ADD PRV","Arrange for refrigeration/air conditioning reinspection. (13-192-760, 13-12-100)",BL00582,13646682,PASSED,N,PERMIT,REFRIGERATION,2500 W BRADLEY PL,2500,W,BRADLEY,PL,148877,38.0,41.949575803,-87.690892368,"(41.94957580301943, -87.69089236752176)",2022,01,11
6734563,01/20/2022,01/03/2022,NC2022,OPEN,,BLANK-TEXT MUST CITE CODE SECT,,STOP ALL WORK ON THE PREMISES UNTIL THE PROPER BUILDING PERMIT IS OBTAINED SECTION 14A-3-306-1 14A-4-413 14A-4-411-1,Violation:,BL00740,13646801,FAILED,N,COMPLAINT,NEW CONSTRUCTION,2702 N TROY ST,2702,N,TROY,ST,102514,,41.930354257,-87.706298442,"(41.93035425682426, -87.70629844211503)",2022,01,03
6734414,01/20/2022,01/13/2022,ES1803,OPEN,,NO PERMIT FLAT SIGN,,"(1) BLDG MOUNTED FLAT 18FT X 4FT SIGN READS:""B & B MADISON ENTERTAINMENT INC""","Owned, maintained, erected, installed, altered, repaired, enlarged, or rehung flat sign, sign board, structure or attachment without a valid permit in violation of section 13-20-520 & 13-20-550, or commenced or caused such work to occur.",512945,13646725,FAILED,N,COMPLAINT,SIGNS,4422 W MADISON ST,4422,W,MADISON,ST,32510,,41.880709192,-87.736437176,"(41.880709192327906, -87.73643717633821)",2022,01,13
6734625,01/20/2022,01/03/2022,NC2011,OPEN,,PLANS & PERMITS REQ - CONTRCTR,,INTERIOR ALTERATIONS TO AN EXISTING TWO (2) STORY MULTI (2) UNIT PROPERTY INCLUDING BUT NOT LIMITED TO REMOVING AND RELOCATING PARTITIONS,"Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)",207401,13646821,FAILED,N,COMPLAINT,NEW CONSTRUCTION,6221 S ST LAWRENCE AVE,6221,S,ST LAWRENCE,AVE,190941,,41.781491949,-87.610682132,"(41.78149194855547, -87.61068213246884)",2022,01,03
6731630,01/22/2023,01/13/2022,EV1180,COMPLIED,01/22/2023,IDENTIFY ELEV POWER LINE DISC,,ELEVATOR G: PROVIDE AUXILLIARY DISCONNECT TO ALLOW FOR SAFE DISCONNECTION OF POWER FROM ELEVATOR,"Failed to identify elevator power supply line disconnection. (13-12-890, 13-20-120, 13-196-590, 18-27-620.51, 18-30-040, ASME A17.1-2007 2.29.1)",425425,13903156,FAILED,N,PERMIT,ELEVATOR,10 S LA SALLE ST,10,S,LA SALLE,ST,14326,,41.881674757,-87.632504189,"(41.88167475683708, -87.63250418895821)",2022,01,13
6583119,01/21/2022,01/05/2022,EV1111,COMPLIED,01/21/2022,MAINTAIN OR REPAIR HYDRO ELEVA,,PERFORM CATEGORY 1 TEST. PROVIDE DOCUMENTATION. PREVIOUSLY CITED.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13643250,FAILED,N,PERIODIC,ELEVATOR,7451 S EGGLESTON AVE,7451,S,EGGLESTON,AVE,555958,,41.758376492,-87.63556369,"(41.75837649180549, -87.63556368989687)",2022,01,05
6583123,01/21/2022,01/05/2022,EV1111,COMPLIED,01/21/2022,MAINTAIN OR REPAIR HYDRO ELEVA,,SECURE LOOSE HANDRAIL INSIDE ELEVATOR.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13643250,FAILED,N,PERIODIC,ELEVATOR,7451 S EGGLESTON AVE,7451,S,EGGLESTON,AVE,555958,,41.758376492,-87.63556369,"(41.75837649180549, -87.63556368989687)",2022,01,05
6583121,02/28/2022,01/05/2022,EV1111,COMPLIED,02/28/2022,MAINTAIN OR REPAIR HYDRO ELEVA,,REPAIR FIRE ALARM SYSTEM. PREVIOUSLY CITED.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13647440,PASSED,N,PERIODIC,ELEVATOR,7451 S EGGLESTON AVE,7451,S,EGGLESTON,AVE,555958,,41.758376492,-87.63556369,"(41.75837649180549, -87.63556368989687)",2022,01,05
6730989,01/21/2022,01/13/2022,RF301051,COMPLIED,01/21/2022,ARRANGE FOR RE-INSPECTION,INSPECTION,INSPECTION,"Arrange for refrigeration/air conditioning reinspection. (13-192-760, 13-12-100)",BL00912,13644312,PASSED,N,PERMIT,REFRIGERATION,1559 N MILWAUKEE AVE,1559,N,MILWAUKEE,AVE,60360,33.0,41.909926112,-87.676534357,"(41.90992611156009, -87.67653435662255)",2022,01,13
6735139,03/11/2022,01/09/2022,CN132016,COMPLIED,03/11/2022,HEAT UNIT ADEQUATELY,,"NO HEAT. KITCHEN 72 DEGREES, BEDROOM 65.1 FRONT ROOM 56 DEGREES HEATING STYEM IS OFF AT TIME OF INSPECTION. NO HEAT PROVIDED.",Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),112463,13647249,PASSED,N,COMPLAINT,CONSERVATION,11154 S VERNON AVE,11154,S,VERNON,AVE,21765,,41.691177472,-87.61225907,"(41.691177471896076, -87.61225906980805)",2022,01,09
6735100,01/21/2022,01/08/2022,CN046013,OPEN,,UNAPPROVED HEATING DEVICE,,USING COOKING STOVE AS HEATING DEVICE.,Stop using cooking or water heating device as heating device. (13-196-400),202808,13647226,FAILED,N,COMPLAINT,CONSERVATION,2269 E 97TH ST,2269,E,97TH,ST,483112,,41.718567981,-87.568155637,"(41.718567980577404, -87.5681556369054)",2022,01,08
6735026,01/21/2022,01/08/2022,PL155017,OPEN,,PROVIDE COLD WATER TO FICTURES,,SUPPLY HOTE WATER 120 DEGREES. HOT WATER SUPPLY -LOW PRESSURE.,"Provide kitchen sink, bathroom sink, and/or bath tub or shower with cold water supply line, installed and connected. (13-196-420)",BL00955,13643589,FAILED,N,COMPLAINT,CONSERVATION,7648 S CORNELL AVE,7648,S,CORNELL,AVE,419873,42.0,41.755511811,-87.584652014,"(41.755511811498195, -87.58465201443917)",2022,01,08
6735025,01/21/2022,01/08/2022,PL154027,OPEN,,SUPPLY HOT WTR MIN TEMP 120DEG,,SUPPLY HOTE WATER 120 DEGREES. HOT WATER SUPPLY -LOW PRESSURE.,Supply adequate hot water with minimum temperature of 120 degrees F. (13-196-430),BL00955,13643589,FAILED,N,COMPLAINT,CONSERVATION,7648 S CORNELL AVE,7648,S,CORNELL,AVE,419873,42.0,41.755511811,-87.584652014,"(41.755511811498195, -87.58465201443917)",2022,01,08
